date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:18:23	77605/77605	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:23%20GMT	https://www.fuzulev.com.tr/blog/kredisiz-ev-almak-mumkun-mu	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog/kredisiz-ev-almak-mumkun-mu.html	(from https://www.fuzulev.com.tr/blog)
19:18:23	60612/60612	---M--	200	added ('OK')	image/webp	date:Wed,%2026%20Mar%202025%2008:09:09%20GMT	https://www.fuzulev.com.tr/assets/uploads/blog/2025/03/kredisiz-ev-almak-mumkun-mu.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/blog/2025/03/kredisiz-ev-almak-mumkun-mu.webp	(from https://www.fuzulev.com.tr/blog)
19:18:23	73994/73994	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:24%20GMT	https://www.fuzulev.com.tr/blog/pesinatsiz-araba-alirken-anlasma-sartlarini-nasil-belirlersiniz	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog/pesinatsiz-araba-alirken-anlasma-sartlarini-nasil-belirlersiniz.html	(from https://www.fuzulev.com.tr/blog)
19:18:23	28030/28030	---M--	200	added ('OK')	image/webp	date:Tue,%2025%20Mar%202025%2008:35:42%20GMT	https://www.fuzulev.com.tr/assets/uploads/blog/2025/03/pesinatsiz-araba-alirken-anlasma-sartlarini-nasil-belirlersiniz.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/blog/2025/03/pesinatsiz-araba-alirken-anlasma-sartlarini-nasil-belirlersiniz.webp	(from https://www.fuzulev.com.tr/blog)
19:18:24	78875/78875	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:24%20GMT	https://www.fuzulev.com.tr/blog/faizsiz-ve-kredisiz-nasil-ev-sahibi-olabilirim	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog/faizsiz-ve-kredisiz-nasil-ev-sahibi-olabilirim.html	(from https://www.fuzulev.com.tr/blog)
19:18:24	22026/22026	---M--	200	added ('OK')	image/webp	date:Mon,%2024%20Mar%202025%2013:54:28%20GMT	https://www.fuzulev.com.tr/assets/uploads/blog/2025/03/faizsiz-ve-kredisiz-nasil-ev-sahibi-olabilirim.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/blog/2025/03/faizsiz-ve-kredisiz-nasil-ev-sahibi-olabilirim.webp	(from https://www.fuzulev.com.tr/blog)
19:18:24	77278/77278	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:25%20GMT	https://www.fuzulev.com.tr/blog/pesinatsiz-araba-almak-icin-gerekli-belgeler-ve-basvuru-sureci-nasil-olmali	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog/pesinatsiz-araba-almak-icin-gerekli-belgeler-ve-basvuru-sureci-nasil-olmali.html	(from https://www.fuzulev.com.tr/blog)
19:18:25	32864/32864	---M--	200	added ('OK')	image/webp	date:Fri,%2021%20Mar%202025%2012:55:00%20GMT	https://www.fuzulev.com.tr/assets/uploads/blog/2025/03/pesinatsiz-araba-almak-icin-gerekli-belgeler-ve-basvuru-sureci-nasil-olmali.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/blog/2025/03/pesinatsiz-araba-almak-icin-gerekli-belgeler-ve-basvuru-sureci-nasil-olmali.webp	(from https://www.fuzulev.com.tr/blog)
19:18:25	78409/78409	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:26%20GMT	https://www.fuzulev.com.tr/blog/kredisiz-ev-satin-almanin-yasal-guvenceleri-ve-ekonomik-fayda-saglayan-odeme-planlari-neler	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog/kredisiz-ev-satin-almanin-yasal-guvenceleri-ve-ekonomik-fayda-saglayan-odeme-planlari-neler.html	(from https://www.fuzulev.com.tr/blog)
19:18:25	37328/37328	---M--	200	added ('OK')	image/webp	date:Fri,%2021%20Mar%202025%2012:46:50%20GMT	https://www.fuzulev.com.tr/assets/uploads/blog/2025/03/kredisiz-ev-satin-almanin-yasal-guvenceleri-ve-ekonomik-fayda-saglayan-odeme-planlari.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/blog/2025/03/kredisiz-ev-satin-almanin-yasal-guvenceleri-ve-ekonomik-fayda-saglayan-odeme-planlari.webp	(from https://www.fuzulev.com.tr/blog)
19:18:25	75243/75243	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:26%20GMT	https://www.fuzulev.com.tr/blog?page=2	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog4658.html	(from https://www.fuzulev.com.tr/blog)
19:18:26	75362/75362	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:26%20GMT	https://www.fuzulev.com.tr/blog?page=3	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog9ba9.html	(from https://www.fuzulev.com.tr/blog)
19:18:26	75206/75206	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:27%20GMT	https://www.fuzulev.com.tr/blog?page=4	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blogfdb0.html	(from https://www.fuzulev.com.tr/blog)
19:18:26	75066/75066	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:27%20GMT	https://www.fuzulev.com.tr/blog?page=5	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blogaf4d.html	(from https://www.fuzulev.com.tr/blog)
19:18:27	74830/74830	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:27%20GMT	https://www.fuzulev.com.tr/blog?page=6	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blogc575.html	(from https://www.fuzulev.com.tr/blog)
19:18:27	74855/74855	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:27%20GMT	https://www.fuzulev.com.tr/blog?page=7	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog235c.html	(from https://www.fuzulev.com.tr/blog)
19:18:27	74110/74110	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:28%20GMT	https://www.fuzulev.com.tr/blog?page=8	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blogfdfa.html	(from https://www.fuzulev.com.tr/blog)
19:18:27	74215/74215	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:28%20GMT	https://www.fuzulev.com.tr/blog?page=9	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog0b08.html	(from https://www.fuzulev.com.tr/blog)
19:18:28	66722/66722	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:28%20GMT	https://www.fuzulev.com.tr/blog?page=10	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/blog1448.html	(from https://www.fuzulev.com.tr/blog)
19:18:28	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151454	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/common902a.css	(from https://www.fuzulev.com.tr/kurumsal)
19:18:28	19219/19219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20May%202025%2006:28:16%20GMT	https://www.fuzulev.com.tr/assets/scripts/gt4.js?v=1754151454	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/scripts/gt4902a.js	(from https://www.fuzulev.com.tr/kurumsal)
19:18:29	56781/56781	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2012:44:46%20GMT	https://www.fuzulev.com.tr/assets/images/kurumsal/kurumsal.png	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/images/kurumsal/kurumsal.png	(from https://www.fuzulev.com.tr/kurumsal)
19:18:29	77479/77479	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Mar%202023%2012:02:55%20GMT	https://www.fuzulev.com.tr/assets/images/hakkimizda.png	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/images/hakkimizda.png	(from https://www.fuzulev.com.tr/kurumsal)
19:18:29	77818/77818	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Mar%202023%2012:02:57%20GMT	https://www.fuzulev.com.tr/assets/images/medya.png	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/images/medya.png	(from https://www.fuzulev.com.tr/kurumsal)
19:18:29	55042/55042	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Mar%202023%2012:02:57%20GMT	https://www.fuzulev.com.tr/assets/images/insan_kaynaklari.png	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/images/insan_kaynaklari.png	(from https://www.fuzulev.com.tr/kurumsal)
19:18:29	46529/46529	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Mar%202023%2012:02:54%20GMT	https://www.fuzulev.com.tr/assets/images/Bilgi_toplumu_merkezi.png	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/images/Bilgi_toplumu_merkezi.png	(from https://www.fuzulev.com.tr/kurumsal)
19:18:30	57686/57686	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:31%20GMT	https://www.fuzulev.com.tr/finansal-raporlar	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/finansal-raporlar.html	(from https://www.fuzulev.com.tr/kurumsal)
19:18:30	49067/49067	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2009:13:36%20GMT	https://www.fuzulev.com.tr/assets/images/financial.png	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/images/financial.png	(from https://www.fuzulev.com.tr/kurumsal)
19:18:31	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151456	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/common51f8.css	(from https://www.fuzulev.com.tr/kampanya/5-ayda-kendi-ev-ve-arabanizin-sahibi-olun)
19:18:31	19219/19219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20May%202025%2006:28:16%20GMT	https://www.fuzulev.com.tr/assets/scripts/gt4.js?v=1754151456	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/scripts/gt451f8.js	(from https://www.fuzulev.com.tr/kampanya/5-ayda-kendi-ev-ve-arabanizin-sahibi-olun)
19:18:31	73552/73552	---M--	200	added ('OK')	image/webp	date:Wed,%2007%20May%202025%2014:31:49%20GMT	https://www.fuzulev.com.tr/assets/uploads/banners/2025/05/1746628308_608.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/banners/2025/05/1746628308_608.webp	(from https://www.fuzulev.com.tr/kampanya/5-ayda-kendi-ev-ve-arabanizin-sahibi-olun)
19:18:32	7038/7038	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fdc-1b7e%22	assets/third-parties/assets/third-parties/cdnjs.cloudflare.com/ajax/libs/sticky-js/1.3.0/sticky.min.js	C:/a/httrack/CloneSites/fuzulev/fuzulev/assets/third-parties/cdnjs.cloudflare.com/ajax/libs/sticky-js/1.3.0/sticky.min.js	(from https://www.fuzulev.com.tr/kampanya/5-ayda-kendi-ev-ve-arabanizin-sahibi-olun)
19:18:32	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151457	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/commonbd39.css	(from https://www.fuzulev.com.tr/kampanya/dev-cekilisimiz-gerceklesti)
19:18:32	19219/19219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20May%202025%2006:28:16%20GMT	https://www.fuzulev.com.tr/assets/scripts/gt4.js?v=1754151457	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/scripts/gt4bd39.js	(from https://www.fuzulev.com.tr/kampanya/dev-cekilisimiz-gerceklesti)
19:18:32	90698/90698	---M--	200	added ('OK')	image/webp	date:Wed,%2015%20Jan%202025%2008:22:15%20GMT	https://www.fuzulev.com.tr/assets/uploads/banners/2025/01/1736929334_378.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/banners/2025/01/1736929334_378.webp	(from https://www.fuzulev.com.tr/kampanya/dev-cekilisimiz-gerceklesti)
19:18:33	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151458	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/common62b0.css	(from https://www.fuzulev.com.tr/kampanya/fuzule-gel-organizasyon-ucretini-dert-etme)
19:18:34	19219/19219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20May%202025%2006:28:16%20GMT	https://www.fuzulev.com.tr/assets/scripts/gt4.js?v=1754151458	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/scripts/gt462b0.js	(from https://www.fuzulev.com.tr/kampanya/fuzule-gel-organizasyon-ucretini-dert-etme)
19:18:34	71608/71608	---M--	200	added ('OK')	image/webp	date:Fri,%2006%20Dec%202024%2008:27:23%20GMT	https://www.fuzulev.com.tr/assets/uploads/banners/2024/12/1733473643_373.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/banners/2024/12/1733473643_373.webp	(from https://www.fuzulev.com.tr/kampanya/fuzule-gel-organizasyon-ucretini-dert-etme)
19:18:35	88070/88070	---M--	200	added ('OK')	image/webp	date:Tue,%2005%20Nov%202024%2008:43:19%20GMT	https://www.fuzulev.com.tr/assets/uploads/banners/2024/11/1730796199_220.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/banners/2024/11/1730796199_220.webp	(from https://www.fuzulev.com.tr/kampanya/evimizdeyiz-birlikteyiz-sampiyonluk-hedefimiz)
19:18:35	2500494/2500494	---M--	200	added ('OK')	image/webp	date:Fri,%2011%20Jul%202025%2005:27:36%20GMT	https://www.fuzulev.com.tr/assets/uploads/file/2025/01/cekilis-talihlileri.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/file/2025/01/cekilis-talihlileri.webp	(from https://www.fuzulev.com.tr/kampanya/dev-cekilisimiz-gerceklesti)
19:18:35	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151460	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/common8eb6.css	(from https://www.fuzulev.com.tr/acik-riza-metni)
19:18:35	19219/19219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20May%202025%2006:28:16%20GMT	https://www.fuzulev.com.tr/assets/scripts/gt4.js?v=1754151460	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/scripts/gt48eb6.js	(from https://www.fuzulev.com.tr/acik-riza-metni)
19:18:36	59131/59131	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:36%20GMT	https://www.fuzulev.com.tr/bilgi-toplumu-hizmetleri	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/bilgi-toplumu-hizmetleri.html	(from https://www.fuzulev.com.tr/acik-riza-metni)
19:18:36	59444/59444	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:36%20GMT	https://www.fuzulev.com.tr/ilgili-kisi-basvuru-formu	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/ilgili-kisi-basvuru-formu.html	(from https://www.fuzulev.com.tr/acik-riza-metni)
19:18:37	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151461	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/common1c6c.css	(from https://www.fuzulev.com.tr/kampanya/kiracilik-bitti)
19:18:37	19219/19219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20May%202025%2006:28:16%20GMT	https://www.fuzulev.com.tr/assets/scripts/gt4.js?v=1754151461	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/scripts/gt41c6c.js	(from https://www.fuzulev.com.tr/kampanya/kiracilik-bitti)
19:18:37	94432/94432	---M--	200	added ('OK')	image/webp	date:Wed,%2007%20May%202025%2014:28:11%20GMT	https://www.fuzulev.com.tr/assets/uploads/banners/2025/05/1746628091_915.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/banners/2025/05/1746628091_915.webp	(from https://www.fuzulev.com.tr/kampanya/kiracilik-bitti)
19:18:37	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151462	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/commonc971.css	(from https://www.fuzulev.com.tr/kampanya/33-yildir-liderlik-ruhumuzda-var)
19:18:38	19219/19219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20May%202025%2006:28:16%20GMT	https://www.fuzulev.com.tr/assets/scripts/gt4.js?v=1754151462	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/scripts/gt4c971.js	(from https://www.fuzulev.com.tr/kampanya/33-yildir-liderlik-ruhumuzda-var)
19:18:38	154782/154782	---M--	200	added ('OK')	image/webp	date:Tue,%2003%20Sep%202024%2013:15:32%20GMT	https://www.fuzulev.com.tr/assets/uploads/banners/2024/09/1725369332_49.webp	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/uploads/banners/2024/09/1725369332_49.webp	(from https://www.fuzulev.com.tr/kampanya/33-yildir-liderlik-ruhumuzda-var)
19:18:38	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151463	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/commonafb4.css	(from https://www.fuzulev.com.tr/ev-finansmani)
19:18:38	19219/19219	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20May%202025%2006:28:16%20GMT	https://www.fuzulev.com.tr/assets/scripts/gt4.js?v=1754151463	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/scripts/gt4afb4.js	(from https://www.fuzulev.com.tr/ev-finansmani)
19:18:39	121953/121953	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:39%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-araba-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-araba-finansmani.html	(from https://www.fuzulev.com.tr/otomobil-finansmani)
19:18:40	122886/122886	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:40%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilissiz-sabit-taksit-odemeli-araba-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilissiz-sabit-taksit-odemeli-araba-finansmani.html	(from https://www.fuzulev.com.tr/otomobil-finansmani)
19:18:40	122283/122283	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:41%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-ara-odemeli-araba-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-ara-odemeli-araba-finansmani.html	(from https://www.fuzulev.com.tr/otomobil-finansmani)
19:18:41	122905/122905	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:41%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-tasarruf-erken-teslim-araba-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-tasarruf-erken-teslim-araba-finansmani.html	(from https://www.fuzulev.com.tr/otomobil-finansmani)
19:18:41	121409/121409	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:42%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-firsat-araba-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-firsat-araba-finansmani.html	(from https://www.fuzulev.com.tr/otomobil-finansmani)
19:18:41	122692/122692	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:42%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-ve-degerini-koruyan-araba-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-ve-degerini-koruyan-araba-finansmani.html	(from https://www.fuzulev.com.tr/otomobil-finansmani)
19:18:42	114916/114916	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:42%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-is-yeri-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-is-yeri-finansmani.html	(from https://www.fuzulev.com.tr/isyeri-finansmani)
19:18:42	115013/115013	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:43%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-teslimatta-avantajli-is-yeri-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-teslimatta-avantajli-is-yeri-finansmani.html	(from https://www.fuzulev.com.tr/isyeri-finansmani)
19:18:42	115077/115077	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:43%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-ara-odemeli-is-yeri-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-ara-odemeli-is-yeri-finansmani.html	(from https://www.fuzulev.com.tr/isyeri-finansmani)
19:18:43	115241/115241	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:43%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-tasarruflu-erken-teslim-is-yeri-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-tasarruflu-erken-teslim-is-yeri-finansmani.html	(from https://www.fuzulev.com.tr/isyeri-finansmani)
19:18:43	114931/114931	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:44%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-firsat-is-yeri-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-firsat-is-yeri-finansmani.html	(from https://www.fuzulev.com.tr/isyeri-finansmani)
19:18:43	115097/115097	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:44%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-ve-degerini-koruyan-is-yeri-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-ve-degerini-koruyan-is-yeri-finansmani.html	(from https://www.fuzulev.com.tr/isyeri-finansmani)
19:18:44	114886/114886	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:44%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-motosiklet-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-motosiklet-finansmani.html	(from https://www.fuzulev.com.tr/motosiklet-finansmani)
19:18:44	115025/115025	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:44%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-teslimatta-avantajli-motosiklet-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-teslimatta-avantajli-motosiklet-finansmani.html	(from https://www.fuzulev.com.tr/motosiklet-finansmani)
19:18:44	115005/115005	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:45%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-ara-odemeli-motosiklet-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilissiz-bireysel-ara-odemeli-motosiklet-finansmani.html	(from https://www.fuzulev.com.tr/motosiklet-finansmani)
19:18:44	123287/123287	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:45%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-tasarruflu-erken-teslim-motorsiklet-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-tasarruflu-erken-teslim-motorsiklet-finansmani.html	(from https://www.fuzulev.com.tr/motosiklet-finansmani)
19:18:45	122831/122831	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:45%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-firsat-motorsiklet-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-firsat-motorsiklet-finansmani.html	(from https://www.fuzulev.com.tr/motosiklet-finansmani)
19:18:45	123127/123127	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2016:18:46%20GMT	https://www.fuzulev.com.tr/plan-detay/cekilisli-degerini-koruyan-motorsiklet-finansmani	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/plan-detay/cekilisli-degerini-koruyan-motorsiklet-finansmani.html	(from https://www.fuzulev.com.tr/motosiklet-finansmani)
19:18:45	27252/27252	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Jul%202025%2005:58:24%20GMT	https://www.fuzulev.com.tr/assets/style/common.css?v=1754151464	C:/a/httrack/CloneSites/fuzulev/fuzulev/www.fuzulev.com.tr/assets/style/common8705.css	(from https://www.fuzulev.com.tr/hakkimizda)
